marca,anio,localizacion,kilometraje,combustible,distintivo_ambiental,garantia,cambio,carroceria,plazas,potencia,puertas,color,precio,vendedor,consumo_medio,certificado,fecha_extraccion,referencia,url,ruta_imagen
HYUNDAI Ioniq 1.6 GDI HEV Tecno DT,11/2019,Madrid,133.345 km,Gasolina y corriente eléctrica,ECO,12 meses,Automático,Berlina mediana o grande,,141 cv,5 Puertas,Blanco,14.490 €,"Apoyo Dursan Madrid Torrejón
Profesional",,No,2025-03-05 03:33:57.778659,ref15526537,https://www.autocasion.com/coches-segunda-mano/hyundai-ioniq-ocasion/ioniq-1-6-gdi-hev-tecno-dt-167c77a8dcfff6-ref15526537,img/coches/15526537-0-330142163667c77a8ebf5477.49727927.jpeg
RENAULT Captur TCe Intens 74kW GLP,01/2021,Madrid,140.000 km,Gasolina/gas,ECO,12 meses,Manual,Todo Terreno,5 asientos,100 cv,5 Puertas,blanco,12.990 €,"FINANCIAUTO
Profesional","Consumo medio
6,60
litros/100 km",No,2025-03-05 03:34:09.036823,ref15526617,https://www.autocasion.com/coches-segunda-mano/renault-captur-ocasion/captur-tce-intens-74kw-glp-ref15526617,img/coches/15526617-0-324076607267c77cd19bac13.93685376.jpeg
HYUNDAI Ioniq HEV 1.6 GDI Klass,01/2020,Madrid,160.000 km,Gasolina y corriente eléctrica,ECO,12 meses,Automático,Berlina,5 asientos,141 cv,5 Puertas,azul / Metalizado,12.990 €,"FINANCIAUTO
Profesional","Consumo medio
3,40
litros/100 km",No,2025-03-05 03:34:17.717458,ref15526616,https://www.autocasion.com/coches-segunda-mano/hyundai-ioniq-ocasion/ioniq-hev-1-6-gdi-klass-3-ref15526616,img/coches/15526616-0-387512614167c77cd109c095.13025089.jpeg
MAZDA Mazda2 2 1.5 GE 66kW (90CV) Origin,03/2023,Pontevedra,41.638 km,Gasolina y corriente eléctrica,ECO,12 meses,Manual,Berlina mediana o grande,,89 cv,5 Puertas,Gris,15.400 €,"LOVE CARS
Profesional",,No,2025-03-05 03:34:26.063004,ref14675542,https://www.autocasion.com/coches-segunda-mano/mazda-mazda2-ocasion/mazda2-1-5-skyactiv-g-black-tech-edition-aut-66kw-1-ref14675542,img/coches/14675542-0-174609822767ab62c511a7c1.61765272.jpeg
PEUGEOT 308 1.5BlueHDi S&S GT Pack EAT8 130,04/2021,Pontevedra,133.392 km,Diesel,C,12 meses,Automático,Berlina,5 asientos,130 cv,5 Puertas,Blanco,13.900 €,"LOVE CARS
Profesional","Consumo medio
3,50
litros/100 km",No,2025-03-05 03:34:37.440285,ref13948675,https://www.autocasion.com/coches-segunda-mano/peugeot-308-ocasion/308-1-5bluehdi-s-s-gt-pack-eat8-130-ref13948675,img/coches/13948675-0-307096337667aba74e559972.74900730.jpeg
HYUNDAI Ioniq HEV 1.6 GDI Tecno,01/2019,Madrid,170.000 km,Gasolina y corriente eléctrica,ECO,12 meses,Automático,Berlina,5 asientos,141 cv,5 Puertas,Negro,12.600 €,"FINANCIAUTO
Profesional","Consumo medio
3,90
litros/100 km",No,2025-03-05 03:34:47.256017,ref15525619,https://www.autocasion.com/coches-segunda-mano/hyundai-ioniq-ocasion/ioniq-hev-1-6-gdi-tecno-ref15525619,img/coches/15525619-0-19036751467c7473c0df382.28280297.jpeg
VOLKSWAGEN Golf 2.0TDI CR BMT Advance DSG 150,01/2016,Madrid,170.000 km,Diesel,C,12 meses,Automático,Berlina,5 asientos,150 cv,5 Puertas,Blanco,13.990 €,"FINANCIAUTO
Profesional","Consumo medio
4,40
litros/100 km",No,2025-03-05 03:34:57.914180,ref15525643,https://www.autocasion.com/coches-segunda-mano/volkswagen-golf-ocasion/golf-2-0tdi-cr-bmt-advance-dsg-150-1-ref15525643,img/coches/15525643-0-261417085767c7472e2fb299.26158584.jpeg
FORD Focus 1.5Ecoblue Trend+ 120,01/2020,Madrid,170.000 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,120 cv,5 Puertas,Blanco,9.990 €,"FINANCIAUTO
Profesional","Consumo medio
3,80
litros/100 km",No,2025-03-05 03:35:09.423874,ref15525618,https://www.autocasion.com/coches-segunda-mano/ford-focus-ocasion/focus-1-5ecoblue-trend-120-ref15525618,img/coches/15525618-0-5119637467c74728e6f644.46319270.jpeg
CITROEN C3 1.6BlueHDi S&S Feel 75,04/2018,Madrid,102.558 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,75 cv,5 Puertas,Azul,10.199 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
3,60
litros/100 km",No,2025-03-05 03:35:45.584185,ref15526590,https://www.autocasion.com/coches-segunda-mano/citroen-c3-ocasion/c3-1-6bluehdi-s-s-feel-75-ref15526590,img/coches/15526590-0-8167476667c77c9145a1c7.90490213.jpeg
SEAT León 2.0 TDI FR,04/2017,Madrid,136.056 km,Diésel,,12 meses,Manual,Familiar,,150 cv,5 Puertas,Blanco,15.499 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:35:53.150653,ref15526589,https://www.autocasion.com/coches-segunda-mano/seat-leon-ocasion/leon-2-0-tdi-fr-167c77c7735475-ref15526589,img/coches/15526589-0-317951114067c77c90538a34.33706753.jpeg
PEUGEOT 308 1.2 PureTech S&S Style 110,12/2019,Madrid,80.663 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,110 cv,5 Puertas,Blanco,10.999 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,40
litros/100 km",No,2025-03-05 03:36:01.849704,ref15526588,https://www.autocasion.com/coches-segunda-mano/peugeot-308-ocasion/308-1-2-puretech-s-s-style-110-1-ref15526588,img/coches/15526588-0-118969947767c77c8f88fc10.30583140.jpeg
OPEL Corsa 1.2 Turbo Elegance XHL,02/2024,Madrid,14.392 km,Gasolina,C,12 meses,Manual,Berlina mediana o grande,,100 cv,5 Puertas,Blanco,15.399 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:36:11.032343,ref15526587,https://www.autocasion.com/coches-segunda-mano/opel-corsa-ocasion/1-2-turbo-elegance-xhl-167c77c76e90bb-ref15526587,img/coches/15526587-0-378823245967c77c8ea6f118.08932515.jpeg
RENAULT Captur 1.3 TCe Zen,02/2020,Madrid,56.216 km,Gasolina,C,12 meses,Automático,"4x4, SUV o pickup",,154 cv,5 Puertas,Naranja,17.299 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:36:18.454288,ref15526586,https://www.autocasion.com/coches-segunda-mano/renault-captur-ocasion/1-3-tce-zen-167c77c76a789c-ref15526586,img/coches/15526586-0-189824557367c77c8da343f7.39037895.jpeg
PEUGEOT 108 1.0 VTi S&S Active 72,07/2019,Madrid,11.077 km,Gasolina,C,12 meses,Manual,Berlina,4 asientos,72 cv,5 Puertas,Azul,10.699 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
3,70
litros/100 km",No,2025-03-05 03:36:30.314027,ref15526585,https://www.autocasion.com/coches-segunda-mano/peugeot-108-ocasion/108-1-0-vti-active-72-ref15526585,img/coches/15526585-0-6596791667c77c8cc7fac5.54668802.jpeg
FIAT 500X 1.6Mjt Pop Star 4x2 88kW,09/2015,Madrid,100.424 km,Diesel,C,12 meses,Manual,Todo Terreno,5 asientos,120 cv,5 Puertas,Negro,11.499 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,10
litros/100 km",No,2025-03-05 03:36:40.975640,ref15526584,https://www.autocasion.com/coches-segunda-mano/fiat-500x-ocasion/500x-1-6mjt-pop-star-4x2-120-ref15526584,img/coches/15526584-0-157662826767c77c8bb84dd2.38928053.jpeg
SKODA Fabia 1.0 MPI Ambition 55kW,09/2015,Madrid,73.552 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,75 cv,5 Puertas,Beige,9.299 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,80
litros/100 km",No,2025-03-05 03:36:51.733397,ref15526583,https://www.autocasion.com/coches-segunda-mano/skoda-fabia-ocasion/fabia-1-0-mpi-ambition-75-ref15526583,img/coches/15526583-0-50895053467c77c8ae95486.63143065.jpeg
MERCEDES-BENZ Clase GLK 250 CDI 4Matic BlueTec,01/2014,Madrid,30.660 km,Diésel,,12 meses,Automático,"4x4, SUV o pickup",,205 cv,5 Puertas,Blanco,23.499 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:36:59.819076,ref15526604,https://www.autocasion.com/coches-segunda-mano/mercedes-benz-clase-glk-ocasion/glk-250-cdi-4matic-bluetec-167c77c79a9915-ref15526604,img/coches/15526604-0-395310061267c77c89b3b4a7.91259776.jpeg
BMW X1 sDrive 18dA xLine,12/2021,Madrid,44.249 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,150 cv,5 Puertas,Gris,30.199 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 03:37:10.659736,ref15526582,https://www.autocasion.com/coches-segunda-mano/bmw-x1-ocasion/x1-sdrive-18da-xline-ref15526582,img/coches/15526582-0-392467553267c77c8a0dab55.71791420.jpeg
OPEL Astra 1.4 Turbo Dynamic Start/Stop,05/2017,Madrid,78.496 km,Gasolina,C,12 meses,Manual,Berlina mediana o grande,,125 cv,5 Puertas,Blanco,12.499 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:37:20.439223,ref15526581,https://www.autocasion.com/coches-segunda-mano/opel-astra-ocasion/1-4-turbo-dynamic-start-stop-167c77c7622f1b-ref15526581,img/coches/15526581-0-67879269667c77c8901ffc4.10369943.jpeg
VOLKSWAGEN Tiguan 1.5 TSI R-Line DSG 110kW,06/2021,Madrid,27.298 km,Gasolina,C,12 meses,Automático,Todo Terreno,5 asientos,150 cv,5 Puertas,Blanco,33.999 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 03:37:29.049620,ref15526603,https://www.autocasion.com/coches-segunda-mano/volkswagen-tiguan-ocasion/tiguan-1-5-tsi-r-line-dsg-110kw-ref15526603,img/coches/15526603-0-103966854967c77c88a3d6f8.48083326.jpeg
RENAULT Mégane 1.5 dCi Energy BOSE-Edition,11/2016,Madrid,141.945 km,Diésel,,12 meses,Automático,Berlina mediana o grande,,110 cv,5 Puertas,Gris,13.499 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:37:37.987206,ref15526580,https://www.autocasion.com/coches-segunda-mano/renault-megane-ocasion/megane-1-5-dci-energy-bose-edition-167c77c75b2347-ref15526580,img/coches/15526580-0-146456735467c77c87ed81d4.75858267.jpeg
KIA Stonic 1.0 TGDI Mild-Hybrid Drive,06/2022,Madrid,31.916 km,Gasolina y corriente eléctrica,ECO,12 meses,Manual,"4x4, SUV o pickup",,101 cv,5 Puertas,Blanco,17.299 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:37:45.254025,ref15526602,https://www.autocasion.com/coches-segunda-mano/kia-stonic-ocasion/1-0-tgdi-mild-hybrid-drive-167c77c793ef83-ref15526602,img/coches/15526602-0-59987125567c77c87b2ba18.10551741.jpeg
BMW Serie 1 116dA M Sport,05/2020,Madrid,64.447 km,Diesel,C,12 meses,Automático,Berlina,5 asientos,116 cv,5 Puertas,Negro,24.299 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
3,80
litros/100 km",No,2025-03-05 03:37:56.029800,ref15526601,https://www.autocasion.com/coches-segunda-mano/bmw-serie-1-ocasion/116da-m-sport-ref15526601,img/coches/15526601-0-376118464567c77c85d16539.13719707.jpeg
BMW X3 xDrive 20dA M Sport,12/2020,Madrid,104.056 km,Diesel,ECO,12 meses,Automático,Todo Terreno,5 asientos,197 cv,5 Puertas,Negro,36.999 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
litros/100 km",No,2025-03-05 03:38:05.391582,ref15526579,https://www.autocasion.com/coches-segunda-mano/bmw-x3-ocasion/x3-xdrive-20da-m-sport-ref15526579,img/coches/15526579-0-47787074167c77c8741a6a7.34782275.jpeg
RENAULT Kadjar 1.3 TCe GPF Zen 103kW,04/2019,Madrid,83.331 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,140 cv,5 Puertas,Verde,16.699 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
5,90
litros/100 km",No,2025-03-05 03:38:35.828999,ref15526578,https://www.autocasion.com/coches-segunda-mano/renault-kadjar-ocasion/kadjar-1-3-tce-gpf-zen-103kw-1-ref15526578,img/coches/15526578-0-404449611167c77c862cede4.06530610.jpeg
HYUNDAI Tucson 1.6 GDI BD Klass 4x2,01/2019,Madrid,35.836 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,132 cv,5 Puertas,Rojo,18.699 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
7,00
litros/100 km",No,2025-03-05 03:38:47.379041,ref15526600,https://www.autocasion.com/coches-segunda-mano/hyundai-tucson-ocasion/tucson-1-6-gdi-bd-klass-4x2-ref15526600,img/coches/15526600-0-97381482167c77c851b7cf7.11502625.jpeg
BMW X1 sDrive 18dA,10/2018,Madrid,83.067 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,150 cv,5 Puertas,Negro,21.699 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,60
litros/100 km",No,2025-03-05 03:38:57.692575,ref15526577,https://www.autocasion.com/coches-segunda-mano/bmw-x1-ocasion/x1-sdrive-18da-4-ref15526577,img/coches/15526577-0-99692774567c77c857797d9.98994310.jpeg
PEUGEOT 2008 1.2 PureTech S&S Style 110,12/2016,Madrid,85.932 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,110 cv,5 Puertas,Gris,8.399 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,40
litros/100 km",No,2025-03-05 03:39:08.358042,ref15526576,https://www.autocasion.com/coches-segunda-mano/peugeot-2008-ocasion/2008-1-2-puretech-s-s-style-110-1-ref15526576,img/coches/15526576-0-345547971367c77c84561717.58774460.jpeg
VOLVO XC40 T2 Momentum Pro Aut.,01/2022,Madrid,34.392 km,Gasolina,C,12 meses,Automático,Todo Terreno,5 asientos,129 cv,5 Puertas,Blanco,29.299 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
6,50
litros/100 km",No,2025-03-05 03:39:18.486282,ref15526599,https://www.autocasion.com/coches-segunda-mano/volvo-xc40-ocasion/xc40-t2-momentum-pro-aut-ref15526599,img/coches/15526599-0-140791100667c77c84157830.58791935.jpeg
KIA Picanto 1.0 Concept,07/2019,Madrid,85.222 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,66 cv,5 Puertas,Azul,9.199 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,50
litros/100 km",No,2025-03-05 03:39:28.981807,ref15526575,https://www.autocasion.com/coches-segunda-mano/kia-picanto-ocasion/picanto-1-0-concept-6-ref15526575,img/coches/15526575-0-136948878167c77c83829a48.51497804.jpeg
HYUNDAI i30 1.6 CRDi Tecno Bluedrive,11/2015,Madrid,102.688 km,Diésel,,12 meses,Manual,Berlina mediana o grande,,110 cv,5 Puertas,Blanco,11.299 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:39:38.019693,ref15526598,https://www.autocasion.com/coches-segunda-mano/hyundai-i30-ocasion/1-6-crdi-tecno-bluedrive-167c77c78e227b-ref15526598,img/coches/15526598-0-138782001067c77c83122d32.42261211.jpeg
NISSAN Qashqai 1.5 Turbodiesel Acenta,09/2013,Madrid,127.184 km,Diésel,,12 meses,Manual,Berlina mediana o grande,,110 cv,5 Puertas,Blanco,10.299 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:39:45.546863,ref15526574,https://www.autocasion.com/coches-segunda-mano/nissan-qashqai-ocasion/1-5-turbodiesel-acenta-167c77c75265f2-ref15526574,img/coches/15526574-0-396841492067c77c82aa2985.83679996.jpeg
PEUGEOT 308 1.2 PureTech S&S GT Line 130,02/2017,Madrid,77.624 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,130 cv,5 Puertas,Azul,10.599 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,60
litros/100 km",No,2025-03-05 03:39:55.959083,ref15526572,https://www.autocasion.com/coches-segunda-mano/peugeot-308-ocasion/308-1-2-puretech-s-s-gt-line-130-ref15526572,img/coches/15526572-0-94247951667c77c820710c7.99354235.jpeg
CUPRA Formentor 1.4 e-Hybrid PHEV VZ,04/2022,Madrid,45.818 km,,,12 meses,Automático,"4x4, SUV o pickup",,245 cv,5 Puertas,Gris,29.399 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:40:05.587624,ref15526610,https://www.autocasion.com/coches-segunda-mano/cupra-formentor-ocasion/1-4-e-hybrid-phev-vz-167c77c7ad34d8-ref15526610,img/coches/15526610-0-377541159067c77c82027b15.39681509.jpeg
HYUNDAI Tucson 1.6 Essence 2WD,10/2019,Madrid,107.485 km,Gasolina,C,12 meses,Manual,"4x4, SUV o pickup",,132 cv,5 Puertas,Rojo,16.399 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:40:13.877612,ref15526597,https://www.autocasion.com/coches-segunda-mano/hyundai-tucson-ocasion/1-6-essence-2wd-167c77c78b68d3-ref15526597,img/coches/15526597-0-305911065867c77c8265d7e9.47609155.jpeg
SEAT Ibiza 1.6 TDI Reference I-Tech 30 Aniversario,10/2014,Madrid,135.633 km,Diésel,,12 meses,Manual,Berlina mediana o grande,,90 cv,5 Puertas,Blanco,8.999 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:40:20.939708,ref15526596,https://www.autocasion.com/coches-segunda-mano/seat-ibiza-ocasion/1-6-tdi-reference-i-tech-30-aniversario-167c77c787eb60-ref15526596,img/coches/15526596-0-292989173867c77c81a45902.46174842.jpeg
BMW Serie 1 118dA,10/2020,Madrid,56.506 km,Diesel,C,12 meses,Automático,Berlina,5 asientos,150 cv,5 Puertas,Blanco,23.499 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,20
litros/100 km",No,2025-03-05 03:40:30.769872,ref15526609,https://www.autocasion.com/coches-segunda-mano/bmw-serie-1-ocasion/118da-8-ref15526609,img/coches/15526609-0-427286284067c77c810d5c87.95627054.jpeg
CITROEN C4 Cactus 1.2 PureTech S&S Feel 110,02/2017,Madrid,35.420 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,110 cv,5 Puertas,Negro,10.199 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,30
litros/100 km",No,2025-03-05 03:40:41.499010,ref15526571,https://www.autocasion.com/coches-segunda-mano/citroen-c4-cactus-ocasion/c4-cactus-1-2-puretech-s-s-feel-110-ref15526571,img/coches/15526571-0-178814323567c77c8119f082.99343086.jpeg
"OPEL Zafira Tourer 1,6 CDTI Expression Start / Stop",10/2017,Madrid,120.812 km,Diésel,,12 meses,Manual,Familiar,,120 cv,5 Puertas,Blanco,13.399 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:40:50.683621,ref15526608,https://www.autocasion.com/coches-segunda-mano/opel-zafira-ocasion/tourer-1-6-cdti-expression-start-stop-167c77c7ab3d4d-ref15526608,img/coches/15526608-0-344754919867c77c804ac2d3.56837838.jpeg
RENAULT Mégane 1.3 TCe Zen,04/2019,Madrid,65.846 km,Gasolina,C,12 meses,Manual,Berlina mediana o grande,,140 cv,5 Puertas,Azul,16.399 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:40:57.955002,ref15526594,https://www.autocasion.com/coches-segunda-mano/renault-megane-ocasion/megane-1-3-tce-zen-167c77c783e91f-ref15526594,img/coches/15526594-0-371382717567c77c7fa0d453.28196713.jpeg
JEEP Renegade 1.0 Sport 4x2,03/2019,Madrid,56.738 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,120 cv,5 Puertas,Gris,15.999 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
5,70
litros/100 km",No,2025-03-05 03:41:30.530282,ref15526595,https://www.autocasion.com/coches-segunda-mano/jeep-renegade-ocasion/renegade-1-0-sport-4x2-ref15526595,img/coches/15526595-0-268169666667c77c808d92d5.10116819.jpeg
CITROEN C-Elysée 1.2 PureTech Shine 82,02/2019,Madrid,77.114 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,82 cv,4 Puertas,Negro,8.499 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,80
litros/100 km",No,2025-03-05 03:41:41.347308,ref15526570,https://www.autocasion.com/coches-segunda-mano/citroen-c-elysee-ocasion/c-elysee-1-2-puretech-shine-82-ref15526570,img/coches/15526570-0-192206753767c77c7f9ad761.53617423.jpeg
RENAULT Clio 0.9 Energy Expression,07/2015,Madrid,89.607 km,Gasolina,C,12 meses,Manual,Berlina mediana o grande,,90 cv,5 Puertas,Gris,9.599 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:41:49.549204,ref15526593,https://www.autocasion.com/coches-segunda-mano/renault-clio-ocasion/0-9-energy-expression-167c77c77d3f5c-ref15526593,img/coches/15526593-0-141511406567c77c7e14d2a2.18343103.jpeg
MINI Mini Cooper Cooper D,09/2013,Madrid,133.057 km,Diésel,,12 meses,Manual,Berlina mediana o grande,,110 cv,3 Puertas,Negro,9.799 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:41:59.363834,ref15526607,https://www.autocasion.com/coches-segunda-mano/mini-mini-ocasion/cooper-cooper-d-167c77c7a642b8-ref15526607,img/coches/15526607-0-420324284967c77c7f97f968.26221353.jpeg
OPEL Corsa 1.4 Selective 90,03/2015,Madrid,122.205 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,90 cv,5 Puertas,Gris,7.399 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
5,10
litros/100 km",No,2025-03-05 03:42:09.802035,ref15526568,https://www.autocasion.com/coches-segunda-mano/opel-corsa-ocasion/corsa-1-4-selective-90-1-ref15526568,img/coches/15526568-0-290421187467c77c7dd918a5.56361443.jpeg
CITROEN C3 1.2 PureTech S&S C-Series 83,05/2023,Madrid,14.202 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,83 cv,5 Puertas,Blanco,13.099 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 03:42:18.846706,ref15526569,https://www.autocasion.com/coches-segunda-mano/citroen-c3-ocasion/c3-1-2-puretech-s-s-c-series-83-ref15526569,img/coches/15526569-0-43694882467c77c7e7e1c62.84184986.jpeg
"RENAULT Mégane 1,3 TCe Zen",06/2019,Madrid,26.221 km,Gasolina,C,12 meses,Manual,Berlina mediana o grande,,140 cv,5 Puertas,Rojo,17.899 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:42:27.307138,ref15526605,https://www.autocasion.com/coches-segunda-mano/renault-megane-ocasion/megane-1-3-tce-zen-167c77c7a3c8d0-ref15526605,img/coches/15526605-0-212901515267c77c7ddfbca3.42862316.jpeg
VOLVO V90 2.0 T6 Pro AWD,12/2017,Madrid,133.268 km,Gasolina,C,12 meses,Automático,Familiar,,310 cv,5 Puertas,Azul,28.999 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:42:36.430835,ref15526592,https://www.autocasion.com/coches-segunda-mano/volvo-v90-ocasion/2-0-t6-pro-awd-167c77c7780069-ref15526592,img/coches/15526592-0-279015770467c77c7d13d036.21797507.jpeg
CITROEN C1 Airscape 1.2 PureTech Shine,09/2017,Madrid,60.556 km,Gasolina,C,12 meses,Manual,Berlina,4 asientos,82 cv,5 Puertas,Blanco,7.699 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
4,30
litros/100 km",No,2025-03-05 03:42:47.313441,ref15526567,https://www.autocasion.com/coches-segunda-mano/citroen-c1-ocasion/c1-airscape-1-2-puretech-shine-2-ref15526567,img/coches/15526567-0-189327684767c77c7cebddc5.32788247.jpeg
CITROEN C4 1.6BlueHDI S&S Feel Edition 120,12/2015,Madrid,126.482 km,Diesel,C,12 meses,Manual,Berlina,5 asientos,120 cv,5 Puertas,Negro,8.399 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
3,80
litros/100 km",No,2025-03-05 03:42:57.116329,ref15526566,https://www.autocasion.com/coches-segunda-mano/citroen-c4-ocasion/c4-1-6blue-hdi-s-s-feel-edition-120-ref15526566,img/coches/15526566-0-143601850467c77c7c210a26.23880842.jpeg
DACIA Sandero 1.0 Essential 55kW,01/2019,Madrid,31.231 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,75 cv,5 Puertas,Marrón,10.199 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
5,30
litros/100 km",No,2025-03-05 03:43:09.221919,ref15526591,https://www.autocasion.com/coches-segunda-mano/dacia-sandero-ocasion/sandero-1-0-essential-55kw-ref15526591,img/coches/15526591-0-49750830067c77c7c58de77.66462984.jpeg
CITROEN C3 Aircross Puretech S&S C-Series 110,04/2022,Madrid,45.239 km,Gasolina,C,12 meses,Manual,Todo Terreno,5 asientos,110 cv,5 Puertas,Gris,13.899 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 03:43:19.706535,ref15525007,https://www.autocasion.com/coches-segunda-mano/citroen-c3-aircross-ocasion/c3-aircross-puretech-s-s-c-series-110-1-ref15525007,img/coches/15525007-0-339583277467c7261342c4b0.96994746.jpeg
BMW X3 xDrive 20dA,12/2018,Madrid,80.862 km,Diesel,C,12 meses,Automático,Todo Terreno,5 asientos,190 cv,5 Puertas,Gris,30.299 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
5,30
litros/100 km",No,2025-03-05 03:43:31.035108,ref15525023,https://www.autocasion.com/coches-segunda-mano/bmw-x3-ocasion/x3-xdrive-20da-2-ref15525023,img/coches/15525023-0-125873306567c726250f4080.84969481.jpeg
KIA Ceed 1.6 TGDI GT,07/2021,Madrid,28.827 km,Gasolina,C,12 meses,Automático,Familiar,,204 cv,5 Puertas,Azul,25.699 €,"AUTOHERO CENTER MADRID
Profesional",,No,2025-03-05 03:43:40.354138,ref15525000,https://www.autocasion.com/coches-segunda-mano/kia-ceed-ocasion/1-6-tgdi-gt-167c7260b5a4f0-ref15525000,img/coches/15525000-0-245338421167c72628b56903.80721353.jpeg
AUDI A4 2.0 TFSI quattro S tronic 185kW,08/2019,Madrid,27.893 km,Gasolina,C,12 meses,Automático,Berlina,5 asientos,252 cv,4 Puertas,Gris,32.499 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
6,30
litros/100 km",No,2025-03-05 03:44:12.176122,ref15516267,https://www.autocasion.com/coches-segunda-mano/audi-a4-ocasion/a4-2-0-tfsi-quattro-s-tronic-252-ref15516267,img/coches/15516267-0-372859387167c47eb1706a12.49358915.jpeg
RENAULT Clio TCe Techno 103kW,04/2023,Madrid,32.501 km,Gasolina,C,12 meses,Manual,Berlina,5 asientos,140 cv,5 Puertas,Gris,15.599 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 03:44:22.282529,ref15509014,https://www.autocasion.com/coches-segunda-mano/renault-clio-ocasion/clio-tce-techno-103kw-ref15509014,img/coches/15509014-0-84966212167c1dfde6fd6f4.81637764.jpeg
MINI Mini John Cooper Works Aut.,01/2024,Madrid,27.216 km,Gasolina,C,12 meses,Automático,Berlina,4 asientos,231 cv,3 Puertas,Verde,37.199 €,"AUTOHERO CENTER MADRID
Profesional","Consumo medio
0,00
litros/100 km",No,2025-03-05 03:44:32.562530,ref15503934,https://www.autocasion.com/coches-segunda-mano/mini-mini-ocasion/mini-john-cooper-works-aut-6-ref15503934,img/coches/15503934-0-376795107767c0c23b09a908.59000791.jpeg
